Image_Name,sample_name,loaction_in_img,original_img_name,resolution_v_of_orignal_image,resolution_h_of_orignal_image,magnification,encoding
JSC217_36_269_2048_2000_.tif,269,36,JSC217,2048,2048,2000,3
JSC217_37_269_2048_2000_.tif,269,37,JSC217,2048,2048,2000,3
JSC217_40_269_2048_2000_.tif,269,40,JSC217,2048,2048,2000,3
JSC217_41_269_2048_2000_.tif,269,41,JSC217,2048,2048,2000,3
JSC217_42_269_2048_2000_.tif,269,42,JSC217,2048,2048,2000,3
JSC217_43_269_2048_2000_.tif,269,43,JSC217,2048,2048,2000,3
JSC217_44_269_2048_2000_.tif,269,44,JSC217,2048,2048,2000,3
JSC217_45_269_2048_2000_.tif,269,45,JSC217,2048,2048,2000,3
JSC217_46_269_2048_2000_.tif,269,46,JSC217,2048,2048,2000,3
JSC217_47_269_2048_2000_.tif,269,47,JSC217,2048,2048,2000,3
JSC217_50_269_2048_2000_.tif,269,50,JSC217,2048,2048,2000,3
JSC217_51_269_2048_2000_.tif,269,51,JSC217,2048,2048,2000,3
JSC217_52_269_2048_2000_.tif,269,52,JSC217,2048,2048,2000,3
JSC217_53_269_2048_2000_.tif,269,53,JSC217,2048,2048,2000,3
JSC217_54_269_2048_2000_.tif,269,54,JSC217,2048,2048,2000,3
JSC217_55_269_2048_2000_.tif,269,55,JSC217,2048,2048,2000,3
JSC217_56_269_2048_2000_.tif,269,56,JSC217,2048,2048,2000,3
JSC217_57_269_2048_2000_.tif,269,57,JSC217,2048,2048,2000,3
JSC217_60_269_2048_2000_.tif,269,60,JSC217,2048,2048,2000,3
JSC217_61_269_2048_2000_.tif,269,61,JSC217,2048,2048,2000,3
JSC217_62_269_2048_2000_.tif,269,62,JSC217,2048,2048,2000,3
JSC217_63_269_2048_2000_.tif,269,63,JSC217,2048,2048,2000,3
JSC217_64_269_2048_2000_.tif,269,64,JSC217,2048,2048,2000,3
JSC217_65_269_2048_2000_.tif,269,65,JSC217,2048,2048,2000,3
JSC217_66_269_2048_2000_.tif,269,66,JSC217,2048,2048,2000,3
JSC217_67_269_2048_2000_.tif,269,67,JSC217,2048,2048,2000,3
JSC217_70_269_2048_2000_.tif,269,70,JSC217,2048,2048,2000,3
JSC217_71_269_2048_2000_.tif,269,71,JSC217,2048,2048,2000,3
JSC217_72_269_2048_2000_.tif,269,72,JSC217,2048,2048,2000,3
JSC217_73_269_2048_2000_.tif,269,73,JSC217,2048,2048,2000,3
JSC217_74_269_2048_2000_.tif,269,74,JSC217,2048,2048,2000,3
JSC217_75_269_2048_2000_.tif,269,75,JSC217,2048,2048,2000,3
JSC217_76_269_2048_2000_.tif,269,76,JSC217,2048,2048,2000,3
JSC217_77_269_2048_2000_.tif,269,77,JSC217,2048,2048,2000,3
JSC218_00_269_2048_2000_.tif,269,00,JSC218,2048,2048,2000,3
JSC218_01_269_2048_2000_.tif,269,01,JSC218,2048,2048,2000,3
JSC218_02_269_2048_2000_.tif,269,02,JSC218,2048,2048,2000,3
JSC218_03_269_2048_2000_.tif,269,03,JSC218,2048,2048,2000,3
JSC218_04_269_2048_2000_.tif,269,04,JSC218,2048,2048,2000,3
JSC218_05_269_2048_2000_.tif,269,05,JSC218,2048,2048,2000,3
JSC218_06_269_2048_2000_.tif,269,06,JSC218,2048,2048,2000,3
JSC218_07_269_2048_2000_.tif,269,07,JSC218,2048,2048,2000,3
JSC218_10_269_2048_2000_.tif,269,10,JSC218,2048,2048,2000,3
JSC218_11_269_2048_2000_.tif,269,11,JSC218,2048,2048,2000,3
JSC218_12_269_2048_2000_.tif,269,12,JSC218,2048,2048,2000,3
JSC218_13_269_2048_2000_.tif,269,13,JSC218,2048,2048,2000,3
JSC218_14_269_2048_2000_.tif,269,14,JSC218,2048,2048,2000,3
JSC218_15_269_2048_2000_.tif,269,15,JSC218,2048,2048,2000,3
JSC218_16_269_2048_2000_.tif,269,16,JSC218,2048,2048,2000,3
JSC218_17_269_2048_2000_.tif,269,17,JSC218,2048,2048,2000,3
JSC218_20_269_2048_2000_.tif,269,20,JSC218,2048,2048,2000,3
JSC218_21_269_2048_2000_.tif,269,21,JSC218,2048,2048,2000,3
JSC218_22_269_2048_2000_.tif,269,22,JSC218,2048,2048,2000,3
JSC218_23_269_2048_2000_.tif,269,23,JSC218,2048,2048,2000,3
JSC218_24_269_2048_2000_.tif,269,24,JSC218,2048,2048,2000,3
JSC218_25_269_2048_2000_.tif,269,25,JSC218,2048,2048,2000,3
JSC218_26_269_2048_2000_.tif,269,26,JSC218,2048,2048,2000,3
JSC218_27_269_2048_2000_.tif,269,27,JSC218,2048,2048,2000,3
JSC218_30_269_2048_2000_.tif,269,30,JSC218,2048,2048,2000,3
JSC218_31_269_2048_2000_.tif,269,31,JSC218,2048,2048,2000,3
JSC218_32_269_2048_2000_.tif,269,32,JSC218,2048,2048,2000,3
JSC218_33_269_2048_2000_.tif,269,33,JSC218,2048,2048,2000,3
JSC218_34_269_2048_2000_.tif,269,34,JSC218,2048,2048,2000,3
JSC218_35_269_2048_2000_.tif,269,35,JSC218,2048,2048,2000,3
JSC218_36_269_2048_2000_.tif,269,36,JSC218,2048,2048,2000,3
JSC218_37_269_2048_2000_.tif,269,37,JSC218,2048,2048,2000,3
JSC218_40_269_2048_2000_.tif,269,40,JSC218,2048,2048,2000,3
JSC218_41_269_2048_2000_.tif,269,41,JSC218,2048,2048,2000,3
JSC218_42_269_2048_2000_.tif,269,42,JSC218,2048,2048,2000,3
JSC218_43_269_2048_2000_.tif,269,43,JSC218,2048,2048,2000,3
JSC218_44_269_2048_2000_.tif,269,44,JSC218,2048,2048,2000,3
JSC218_45_269_2048_2000_.tif,269,45,JSC218,2048,2048,2000,3
JSC218_46_269_2048_2000_.tif,269,46,JSC218,2048,2048,2000,3
JSC218_47_269_2048_2000_.tif,269,47,JSC218,2048,2048,2000,3
JSC218_50_269_2048_2000_.tif,269,50,JSC218,2048,2048,2000,3
JSC218_51_269_2048_2000_.tif,269,51,JSC218,2048,2048,2000,3
JSC218_52_269_2048_2000_.tif,269,52,JSC218,2048,2048,2000,3
JSC218_53_269_2048_2000_.tif,269,53,JSC218,2048,2048,2000,3
JSC218_54_269_2048_2000_.tif,269,54,JSC218,2048,2048,2000,3
JSC218_55_269_2048_2000_.tif,269,55,JSC218,2048,2048,2000,3
JSC218_56_269_2048_2000_.tif,269,56,JSC218,2048,2048,2000,3
JSC218_57_269_2048_2000_.tif,269,57,JSC218,2048,2048,2000,3
JSC218_60_269_2048_2000_.tif,269,60,JSC218,2048,2048,2000,3
JSC218_61_269_2048_2000_.tif,269,61,JSC218,2048,2048,2000,3
JSC218_62_269_2048_2000_.tif,269,62,JSC218,2048,2048,2000,3
JSC218_63_269_2048_2000_.tif,269,63,JSC218,2048,2048,2000,3
JSC218_64_269_2048_2000_.tif,269,64,JSC218,2048,2048,2000,3
JSC218_65_269_2048_2000_.tif,269,65,JSC218,2048,2048,2000,3
JSC218_66_269_2048_2000_.tif,269,66,JSC218,2048,2048,2000,3
JSC218_67_269_2048_2000_.tif,269,67,JSC218,2048,2048,2000,3
JSC218_70_269_2048_2000_.tif,269,70,JSC218,2048,2048,2000,3
JSC218_71_269_2048_2000_.tif,269,71,JSC218,2048,2048,2000,3
JSC218_72_269_2048_2000_.tif,269,72,JSC218,2048,2048,2000,3
JSC218_73_269_2048_2000_.tif,269,73,JSC218,2048,2048,2000,3
JSC218_74_269_2048_2000_.tif,269,74,JSC218,2048,2048,2000,3
JSC218_75_269_2048_2000_.tif,269,75,JSC218,2048,2048,2000,3
JSC218_76_269_2048_2000_.tif,269,76,JSC218,2048,2048,2000,3
JSC218_77_269_2048_2000_.tif,269,77,JSC218,2048,2048,2000,3
JSC219_00_269_2048_2000_.tif,269,00,JSC219,2048,2048,2000,3
JSC219_01_269_2048_2000_.tif,269,01,JSC219,2048,2048,2000,3
JSC219_02_269_2048_2000_.tif,269,02,JSC219,2048,2048,2000,3
JSC219_03_269_2048_2000_.tif,269,03,JSC219,2048,2048,2000,3
JSC219_04_269_2048_2000_.tif,269,04,JSC219,2048,2048,2000,3
JSC219_05_269_2048_2000_.tif,269,05,JSC219,2048,2048,2000,3
JSC219_06_269_2048_2000_.tif,269,06,JSC219,2048,2048,2000,3
JSC219_07_269_2048_2000_.tif,269,07,JSC219,2048,2048,2000,3
JSC219_10_269_2048_2000_.tif,269,10,JSC219,2048,2048,2000,3
JSC219_11_269_2048_2000_.tif,269,11,JSC219,2048,2048,2000,3
JSC219_12_269_2048_2000_.tif,269,12,JSC219,2048,2048,2000,3
JSC219_13_269_2048_2000_.tif,269,13,JSC219,2048,2048,2000,3
JSC219_14_269_2048_2000_.tif,269,14,JSC219,2048,2048,2000,3
JSC219_15_269_2048_2000_.tif,269,15,JSC219,2048,2048,2000,3
JSC219_16_269_2048_2000_.tif,269,16,JSC219,2048,2048,2000,3
JSC219_17_269_2048_2000_.tif,269,17,JSC219,2048,2048,2000,3
JSC219_20_269_2048_2000_.tif,269,20,JSC219,2048,2048,2000,3
JSC219_21_269_2048_2000_.tif,269,21,JSC219,2048,2048,2000,3
JSC219_22_269_2048_2000_.tif,269,22,JSC219,2048,2048,2000,3
JSC219_23_269_2048_2000_.tif,269,23,JSC219,2048,2048,2000,3
JSC219_24_269_2048_2000_.tif,269,24,JSC219,2048,2048,2000,3
JSC219_25_269_2048_2000_.tif,269,25,JSC219,2048,2048,2000,3
JSC219_26_269_2048_2000_.tif,269,26,JSC219,2048,2048,2000,3
JSC219_27_269_2048_2000_.tif,269,27,JSC219,2048,2048,2000,3
JSC219_30_269_2048_2000_.tif,269,30,JSC219,2048,2048,2000,3
JSC219_31_269_2048_2000_.tif,269,31,JSC219,2048,2048,2000,3
JSC219_32_269_2048_2000_.tif,269,32,JSC219,2048,2048,2000,3
JSC219_33_269_2048_2000_.tif,269,33,JSC219,2048,2048,2000,3
JSC219_34_269_2048_2000_.tif,269,34,JSC219,2048,2048,2000,3
JSC219_35_269_2048_2000_.tif,269,35,JSC219,2048,2048,2000,3
JSC219_36_269_2048_2000_.tif,269,36,JSC219,2048,2048,2000,3
JSC219_37_269_2048_2000_.tif,269,37,JSC219,2048,2048,2000,3
JSC219_40_269_2048_2000_.tif,269,40,JSC219,2048,2048,2000,3
JSC219_41_269_2048_2000_.tif,269,41,JSC219,2048,2048,2000,3
JSC219_42_269_2048_2000_.tif,269,42,JSC219,2048,2048,2000,3
JSC219_43_269_2048_2000_.tif,269,43,JSC219,2048,2048,2000,3
JSC219_44_269_2048_2000_.tif,269,44,JSC219,2048,2048,2000,3
JSC219_45_269_2048_2000_.tif,269,45,JSC219,2048,2048,2000,3
JSC219_46_269_2048_2000_.tif,269,46,JSC219,2048,2048,2000,3
JSC219_47_269_2048_2000_.tif,269,47,JSC219,2048,2048,2000,3
JSC219_50_269_2048_2000_.tif,269,50,JSC219,2048,2048,2000,3
JSC219_51_269_2048_2000_.tif,269,51,JSC219,2048,2048,2000,3
JSC219_52_269_2048_2000_.tif,269,52,JSC219,2048,2048,2000,3
JSC219_53_269_2048_2000_.tif,269,53,JSC219,2048,2048,2000,3
JSC219_54_269_2048_2000_.tif,269,54,JSC219,2048,2048,2000,3
JSC219_55_269_2048_2000_.tif,269,55,JSC219,2048,2048,2000,3
JSC219_56_269_2048_2000_.tif,269,56,JSC219,2048,2048,2000,3
JSC219_57_269_2048_2000_.tif,269,57,JSC219,2048,2048,2000,3
JSC219_60_269_2048_2000_.tif,269,60,JSC219,2048,2048,2000,3
JSC219_61_269_2048_2000_.tif,269,61,JSC219,2048,2048,2000,3
JSC219_62_269_2048_2000_.tif,269,62,JSC219,2048,2048,2000,3
JSC219_63_269_2048_2000_.tif,269,63,JSC219,2048,2048,2000,3
JSC219_64_269_2048_2000_.tif,269,64,JSC219,2048,2048,2000,3
JSC219_65_269_2048_2000_.tif,269,65,JSC219,2048,2048,2000,3
JSC219_66_269_2048_2000_.tif,269,66,JSC219,2048,2048,2000,3
JSC219_67_269_2048_2000_.tif,269,67,JSC219,2048,2048,2000,3
JSC219_70_269_2048_2000_.tif,269,70,JSC219,2048,2048,2000,3
JSC219_71_269_2048_2000_.tif,269,71,JSC219,2048,2048,2000,3
JSC219_72_269_2048_2000_.tif,269,72,JSC219,2048,2048,2000,3
JSC219_73_269_2048_2000_.tif,269,73,JSC219,2048,2048,2000,3
JSC219_74_269_2048_2000_.tif,269,74,JSC219,2048,2048,2000,3
JSC219_75_269_2048_2000_.tif,269,75,JSC219,2048,2048,2000,3
JSC219_76_269_2048_2000_.tif,269,76,JSC219,2048,2048,2000,3
JSC219_77_269_2048_2000_.tif,269,77,JSC219,2048,2048,2000,3
JSC220_00_269_2048_2000_.tif,269,00,JSC220,2048,2048,2000,3
JSC220_01_269_2048_2000_.tif,269,01,JSC220,2048,2048,2000,3
JSC220_02_269_2048_2000_.tif,269,02,JSC220,2048,2048,2000,3
JSC220_03_269_2048_2000_.tif,269,03,JSC220,2048,2048,2000,3
JSC220_04_269_2048_2000_.tif,269,04,JSC220,2048,2048,2000,3
JSC220_05_269_2048_2000_.tif,269,05,JSC220,2048,2048,2000,3
JSC220_06_269_2048_2000_.tif,269,06,JSC220,2048,2048,2000,3
JSC220_07_269_2048_2000_.tif,269,07,JSC220,2048,2048,2000,3
JSC220_10_269_2048_2000_.tif,269,10,JSC220,2048,2048,2000,3
JSC220_11_269_2048_2000_.tif,269,11,JSC220,2048,2048,2000,3
JSC220_12_269_2048_2000_.tif,269,12,JSC220,2048,2048,2000,3
JSC220_13_269_2048_2000_.tif,269,13,JSC220,2048,2048,2000,3
JSC220_14_269_2048_2000_.tif,269,14,JSC220,2048,2048,2000,3
JSC220_15_269_2048_2000_.tif,269,15,JSC220,2048,2048,2000,3
JSC220_16_269_2048_2000_.tif,269,16,JSC220,2048,2048,2000,3
JSC220_17_269_2048_2000_.tif,269,17,JSC220,2048,2048,2000,3
JSC220_20_269_2048_2000_.tif,269,20,JSC220,2048,2048,2000,3
JSC220_21_269_2048_2000_.tif,269,21,JSC220,2048,2048,2000,3
JSC220_22_269_2048_2000_.tif,269,22,JSC220,2048,2048,2000,3
JSC220_23_269_2048_2000_.tif,269,23,JSC220,2048,2048,2000,3
JSC220_24_269_2048_2000_.tif,269,24,JSC220,2048,2048,2000,3
JSC220_25_269_2048_2000_.tif,269,25,JSC220,2048,2048,2000,3
JSC220_26_269_2048_2000_.tif,269,26,JSC220,2048,2048,2000,3
JSC220_27_269_2048_2000_.tif,269,27,JSC220,2048,2048,2000,3
JSC220_30_269_2048_2000_.tif,269,30,JSC220,2048,2048,2000,3
JSC220_31_269_2048_2000_.tif,269,31,JSC220,2048,2048,2000,3
JSC220_32_269_2048_2000_.tif,269,32,JSC220,2048,2048,2000,3
JSC220_33_269_2048_2000_.tif,269,33,JSC220,2048,2048,2000,3
JSC220_34_269_2048_2000_.tif,269,34,JSC220,2048,2048,2000,3
JSC220_35_269_2048_2000_.tif,269,35,JSC220,2048,2048,2000,3
JSC220_36_269_2048_2000_.tif,269,36,JSC220,2048,2048,2000,3
JSC220_37_269_2048_2000_.tif,269,37,JSC220,2048,2048,2000,3
JSC220_40_269_2048_2000_.tif,269,40,JSC220,2048,2048,2000,3
JSC220_41_269_2048_2000_.tif,269,41,JSC220,2048,2048,2000,3
JSC220_42_269_2048_2000_.tif,269,42,JSC220,2048,2048,2000,3
JSC220_43_269_2048_2000_.tif,269,43,JSC220,2048,2048,2000,3
JSC220_44_269_2048_2000_.tif,269,44,JSC220,2048,2048,2000,3
JSC220_45_269_2048_2000_.tif,269,45,JSC220,2048,2048,2000,3
JSC220_46_269_2048_2000_.tif,269,46,JSC220,2048,2048,2000,3
JSC220_47_269_2048_2000_.tif,269,47,JSC220,2048,2048,2000,3
JSC220_50_269_2048_2000_.tif,269,50,JSC220,2048,2048,2000,3
JSC220_51_269_2048_2000_.tif,269,51,JSC220,2048,2048,2000,3
JSC220_52_269_2048_2000_.tif,269,52,JSC220,2048,2048,2000,3
JSC220_53_269_2048_2000_.tif,269,53,JSC220,2048,2048,2000,3
JSC220_54_269_2048_2000_.tif,269,54,JSC220,2048,2048,2000,3
JSC220_55_269_2048_2000_.tif,269,55,JSC220,2048,2048,2000,3
JSC220_56_269_2048_2000_.tif,269,56,JSC220,2048,2048,2000,3
JSC220_57_269_2048_2000_.tif,269,57,JSC220,2048,2048,2000,3
JSC220_60_269_2048_2000_.tif,269,60,JSC220,2048,2048,2000,3
JSC220_61_269_2048_2000_.tif,269,61,JSC220,2048,2048,2000,3
JSC220_62_269_2048_2000_.tif,269,62,JSC220,2048,2048,2000,3
JSC220_63_269_2048_2000_.tif,269,63,JSC220,2048,2048,2000,3
JSC220_64_269_2048_2000_.tif,269,64,JSC220,2048,2048,2000,3
JSC220_65_269_2048_2000_.tif,269,65,JSC220,2048,2048,2000,3
JSC220_66_269_2048_2000_.tif,269,66,JSC220,2048,2048,2000,3
JSC220_67_269_2048_2000_.tif,269,67,JSC220,2048,2048,2000,3
JSC220_70_269_2048_2000_.tif,269,70,JSC220,2048,2048,2000,3
JSC220_71_269_2048_2000_.tif,269,71,JSC220,2048,2048,2000,3
JSC220_72_269_2048_2000_.tif,269,72,JSC220,2048,2048,2000,3
JSC220_73_269_2048_2000_.tif,269,73,JSC220,2048,2048,2000,3
JSC220_74_269_2048_2000_.tif,269,74,JSC220,2048,2048,2000,3
JSC220_75_269_2048_2000_.tif,269,75,JSC220,2048,2048,2000,3
JSC220_76_269_2048_2000_.tif,269,76,JSC220,2048,2048,2000,3
JSC220_77_269_2048_2000_.tif,269,77,JSC220,2048,2048,2000,3
JSC221_00_269_2048_2000_.tif,269,00,JSC221,2048,2048,2000,3
JSC221_01_269_2048_2000_.tif,269,01,JSC221,2048,2048,2000,3
JSC221_02_269_2048_2000_.tif,269,02,JSC221,2048,2048,2000,3
JSC221_03_269_2048_2000_.tif,269,03,JSC221,2048,2048,2000,3
JSC221_04_269_2048_2000_.tif,269,04,JSC221,2048,2048,2000,3
JSC221_05_269_2048_2000_.tif,269,05,JSC221,2048,2048,2000,3
JSC221_06_269_2048_2000_.tif,269,06,JSC221,2048,2048,2000,3
JSC221_07_269_2048_2000_.tif,269,07,JSC221,2048,2048,2000,3
JSC221_10_269_2048_2000_.tif,269,10,JSC221,2048,2048,2000,3
JSC221_11_269_2048_2000_.tif,269,11,JSC221,2048,2048,2000,3
JSC221_12_269_2048_2000_.tif,269,12,JSC221,2048,2048,2000,3
JSC221_13_269_2048_2000_.tif,269,13,JSC221,2048,2048,2000,3
JSC221_14_269_2048_2000_.tif,269,14,JSC221,2048,2048,2000,3
JSC221_15_269_2048_2000_.tif,269,15,JSC221,2048,2048,2000,3
JSC221_16_269_2048_2000_.tif,269,16,JSC221,2048,2048,2000,3
JSC221_17_269_2048_2000_.tif,269,17,JSC221,2048,2048,2000,3
JSC221_20_269_2048_2000_.tif,269,20,JSC221,2048,2048,2000,3
JSC221_21_269_2048_2000_.tif,269,21,JSC221,2048,2048,2000,3
JSC221_22_269_2048_2000_.tif,269,22,JSC221,2048,2048,2000,3
JSC221_23_269_2048_2000_.tif,269,23,JSC221,2048,2048,2000,3
JSC221_24_269_2048_2000_.tif,269,24,JSC221,2048,2048,2000,3
JSC221_25_269_2048_2000_.tif,269,25,JSC221,2048,2048,2000,3
JSC221_26_269_2048_2000_.tif,269,26,JSC221,2048,2048,2000,3
JSC221_27_269_2048_2000_.tif,269,27,JSC221,2048,2048,2000,3
JSC221_30_269_2048_2000_.tif,269,30,JSC221,2048,2048,2000,3
JSC221_31_269_2048_2000_.tif,269,31,JSC221,2048,2048,2000,3
JSC221_32_269_2048_2000_.tif,269,32,JSC221,2048,2048,2000,3
JSC221_33_269_2048_2000_.tif,269,33,JSC221,2048,2048,2000,3
JSC221_34_269_2048_2000_.tif,269,34,JSC221,2048,2048,2000,3
JSC221_35_269_2048_2000_.tif,269,35,JSC221,2048,2048,2000,3
JSC221_36_269_2048_2000_.tif,269,36,JSC221,2048,2048,2000,3
JSC221_37_269_2048_2000_.tif,269,37,JSC221,2048,2048,2000,3
JSC221_40_269_2048_2000_.tif,269,40,JSC221,2048,2048,2000,3
JSC221_41_269_2048_2000_.tif,269,41,JSC221,2048,2048,2000,3
JSC221_42_269_2048_2000_.tif,269,42,JSC221,2048,2048,2000,3
JSC221_43_269_2048_2000_.tif,269,43,JSC221,2048,2048,2000,3
JSC221_44_269_2048_2000_.tif,269,44,JSC221,2048,2048,2000,3
JSC221_45_269_2048_2000_.tif,269,45,JSC221,2048,2048,2000,3
JSC221_46_269_2048_2000_.tif,269,46,JSC221,2048,2048,2000,3
JSC221_47_269_2048_2000_.tif,269,47,JSC221,2048,2048,2000,3
JSC221_50_269_2048_2000_.tif,269,50,JSC221,2048,2048,2000,3
JSC221_51_269_2048_2000_.tif,269,51,JSC221,2048,2048,2000,3
JSC221_52_269_2048_2000_.tif,269,52,JSC221,2048,2048,2000,3
JSC221_53_269_2048_2000_.tif,269,53,JSC221,2048,2048,2000,3
JSC221_54_269_2048_2000_.tif,269,54,JSC221,2048,2048,2000,3
JSC221_55_269_2048_2000_.tif,269,55,JSC221,2048,2048,2000,3
JSC221_56_269_2048_2000_.tif,269,56,JSC221,2048,2048,2000,3
JSC221_57_269_2048_2000_.tif,269,57,JSC221,2048,2048,2000,3
JSC221_60_269_2048_2000_.tif,269,60,JSC221,2048,2048,2000,3
JSC221_61_269_2048_2000_.tif,269,61,JSC221,2048,2048,2000,3
JSC221_62_269_2048_2000_.tif,269,62,JSC221,2048,2048,2000,3
JSC221_63_269_2048_2000_.tif,269,63,JSC221,2048,2048,2000,3
JSC221_64_269_2048_2000_.tif,269,64,JSC221,2048,2048,2000,3
JSC221_65_269_2048_2000_.tif,269,65,JSC221,2048,2048,2000,3
JSC221_66_269_2048_2000_.tif,269,66,JSC221,2048,2048,2000,3
JSC221_67_269_2048_2000_.tif,269,67,JSC221,2048,2048,2000,3
JSC221_70_269_2048_2000_.tif,269,70,JSC221,2048,2048,2000,3
JSC221_71_269_2048_2000_.tif,269,71,JSC221,2048,2048,2000,3
JSC221_72_269_2048_2000_.tif,269,72,JSC221,2048,2048,2000,3
JSC221_73_269_2048_2000_.tif,269,73,JSC221,2048,2048,2000,3
JSC221_74_269_2048_2000_.tif,269,74,JSC221,2048,2048,2000,3
JSC221_75_269_2048_2000_.tif,269,75,JSC221,2048,2048,2000,3
JSC221_76_269_2048_2000_.tif,269,76,JSC221,2048,2048,2000,3
JSC221_77_269_2048_2000_.tif,269,77,JSC221,2048,2048,2000,3
JSC222_00_269_2048_2000_.tif,269,00,JSC222,2048,2048,2000,3
JSC222_01_269_2048_2000_.tif,269,01,JSC222,2048,2048,2000,3
JSC222_02_269_2048_2000_.tif,269,02,JSC222,2048,2048,2000,3
JSC222_03_269_2048_2000_.tif,269,03,JSC222,2048,2048,2000,3
JSC222_04_269_2048_2000_.tif,269,04,JSC222,2048,2048,2000,3
JSC222_05_269_2048_2000_.tif,269,05,JSC222,2048,2048,2000,3
JSC222_06_269_2048_2000_.tif,269,06,JSC222,2048,2048,2000,3
JSC222_07_269_2048_2000_.tif,269,07,JSC222,2048,2048,2000,3
JSC222_10_269_2048_2000_.tif,269,10,JSC222,2048,2048,2000,3
JSC222_11_269_2048_2000_.tif,269,11,JSC222,2048,2048,2000,3
JSC222_12_269_2048_2000_.tif,269,12,JSC222,2048,2048,2000,3
JSC222_13_269_2048_2000_.tif,269,13,JSC222,2048,2048,2000,3
JSC222_14_269_2048_2000_.tif,269,14,JSC222,2048,2048,2000,3
JSC222_15_269_2048_2000_.tif,269,15,JSC222,2048,2048,2000,3
JSC222_16_269_2048_2000_.tif,269,16,JSC222,2048,2048,2000,3
JSC222_17_269_2048_2000_.tif,269,17,JSC222,2048,2048,2000,3
JSC222_20_269_2048_2000_.tif,269,20,JSC222,2048,2048,2000,3
JSC222_21_269_2048_2000_.tif,269,21,JSC222,2048,2048,2000,3
JSC222_22_269_2048_2000_.tif,269,22,JSC222,2048,2048,2000,3
JSC222_23_269_2048_2000_.tif,269,23,JSC222,2048,2048,2000,3
JSC222_24_269_2048_2000_.tif,269,24,JSC222,2048,2048,2000,3
JSC222_25_269_2048_2000_.tif,269,25,JSC222,2048,2048,2000,3
JSC222_26_269_2048_2000_.tif,269,26,JSC222,2048,2048,2000,3
JSC222_27_269_2048_2000_.tif,269,27,JSC222,2048,2048,2000,3
JSC222_30_269_2048_2000_.tif,269,30,JSC222,2048,2048,2000,3
JSC222_31_269_2048_2000_.tif,269,31,JSC222,2048,2048,2000,3
JSC222_32_269_2048_2000_.tif,269,32,JSC222,2048,2048,2000,3
JSC222_33_269_2048_2000_.tif,269,33,JSC222,2048,2048,2000,3
JSC222_34_269_2048_2000_.tif,269,34,JSC222,2048,2048,2000,3
JSC222_35_269_2048_2000_.tif,269,35,JSC222,2048,2048,2000,3
JSC222_36_269_2048_2000_.tif,269,36,JSC222,2048,2048,2000,3
JSC222_37_269_2048_2000_.tif,269,37,JSC222,2048,2048,2000,3
JSC222_40_269_2048_2000_.tif,269,40,JSC222,2048,2048,2000,3
JSC222_41_269_2048_2000_.tif,269,41,JSC222,2048,2048,2000,3
JSC222_42_269_2048_2000_.tif,269,42,JSC222,2048,2048,2000,3
JSC222_43_269_2048_2000_.tif,269,43,JSC222,2048,2048,2000,3
JSC222_44_269_2048_2000_.tif,269,44,JSC222,2048,2048,2000,3
JSC222_45_269_2048_2000_.tif,269,45,JSC222,2048,2048,2000,3
JSC222_46_269_2048_2000_.tif,269,46,JSC222,2048,2048,2000,3
JSC222_47_269_2048_2000_.tif,269,47,JSC222,2048,2048,2000,3
JSC222_50_269_2048_2000_.tif,269,50,JSC222,2048,2048,2000,3
JSC222_51_269_2048_2000_.tif,269,51,JSC222,2048,2048,2000,3
JSC222_52_269_2048_2000_.tif,269,52,JSC222,2048,2048,2000,3
JSC222_53_269_2048_2000_.tif,269,53,JSC222,2048,2048,2000,3
JSC222_54_269_2048_2000_.tif,269,54,JSC222,2048,2048,2000,3
JSC222_55_269_2048_2000_.tif,269,55,JSC222,2048,2048,2000,3
JSC222_56_269_2048_2000_.tif,269,56,JSC222,2048,2048,2000,3
JSC222_57_269_2048_2000_.tif,269,57,JSC222,2048,2048,2000,3
JSC222_60_269_2048_2000_.tif,269,60,JSC222,2048,2048,2000,3
JSC222_61_269_2048_2000_.tif,269,61,JSC222,2048,2048,2000,3
JSC222_62_269_2048_2000_.tif,269,62,JSC222,2048,2048,2000,3
JSC222_63_269_2048_2000_.tif,269,63,JSC222,2048,2048,2000,3
JSC222_64_269_2048_2000_.tif,269,64,JSC222,2048,2048,2000,3
JSC222_65_269_2048_2000_.tif,269,65,JSC222,2048,2048,2000,3
JSC222_66_269_2048_2000_.tif,269,66,JSC222,2048,2048,2000,3
JSC222_67_269_2048_2000_.tif,269,67,JSC222,2048,2048,2000,3
JSC222_70_269_2048_2000_.tif,269,70,JSC222,2048,2048,2000,3
JSC222_71_269_2048_2000_.tif,269,71,JSC222,2048,2048,2000,3
JSC222_72_269_2048_2000_.tif,269,72,JSC222,2048,2048,2000,3
JSC222_73_269_2048_2000_.tif,269,73,JSC222,2048,2048,2000,3
JSC222_74_269_2048_2000_.tif,269,74,JSC222,2048,2048,2000,3
JSC222_75_269_2048_2000_.tif,269,75,JSC222,2048,2048,2000,3
JSC222_76_269_2048_2000_.tif,269,76,JSC222,2048,2048,2000,3
JSC222_77_269_2048_2000_.tif,269,77,JSC222,2048,2048,2000,3
JSC223_00_274_2048_500_.tif ,274,00,JSC223,2048,2048,500,5
JSC223_01_274_2048_500_.tif ,274,01,JSC223,2048,2048,500,5
JSC223_02_274_2048_500_.tif ,274,02,JSC223,2048,2048,500,5
